Date,Location,Vehicle_Type,Violation_Type,Fine_Amount,Repeat_Offender,Weather_Condition,Time_of_Day,Road_Condition,Driver_Age_Group,Passengers_Count,Traffic_Density,License_Status,Accident_Involved,Speed_Recorded_kmphr,Vehicle_Registration_State,Officer_ID,Previous_Violations,Insurance_Penalty,Fine_Payment_Status,year_no,month_no,month_name,quarter_no
2024-05-05,Manesar Toll,Car,No Seatbelt,1000,True,Foggy,Morning,Wet,18-25,5,High,Suspended,True,15,Punjab,5,1,4223,Unpaid,2024,5,May,2
2024-12-10,NH-8,Car,Red-Light Jump,4549,False,Foggy,Afternoon,Slippery,26-35,0,Low,Suspended,True,2,Punjab,9,1,2918,Disputed,2024,12,December,4
2024-08-14,Sikanderpur,Truck,Red-Light Jump,3496,False,Foggy,Evening,Under Construction,18-25,0,High,Valid,False,112,Uttar Pradesh,7,2,2334,Disputed,2024,8,August,3
2024-03-04,Manesar Toll,Auto-rickshaw,DUI,6423,True,Rainy,Afternoon,Dry,50+,5,Low,Learner,False,103,Uttar Pradesh,8,3,2274,Disputed,2024,3,March,1
2024-12-24,Sheetala Mata Road,Bus,Wrong-Side Driving,7986,False,Rainy,Evening,Slippery,50+,5,Medium,Learner,False,90,Uttar Pradesh,7,2,3459,Disputed,2024,12,December,4
2024-12-04,Sector 29,Car,Red-Light Jump,1506,False,Cloudy,Morning,Under Construction,26-35,2,Low,Suspended,True,3,Haryana,9,1,2808,Unpaid,2024,12,December,4
2024-04-23,IFFCO Chowk,Truck,DUI,8838,True,Clear,Night,Under Construction,36-50,3,High,Suspended,False,76,Haryana,10,2,1429,Disputed,2024,4,April,2
2024-11-09,Rajiv Chowk,Auto-rickshaw,No Seatbelt,1000,False,Cloudy,Night,Dry,36-50,2,High,Suspended,False,104,Punjab,9,3,2667,Paid,2024,11,November,4
2024-09-16,IFFCO Chowk,Car,Speeding,3556,False,Stormy,Afternoon,Slippery,18-25,1,Medium,Valid,True,27,Haryana,1,3,1123,Paid,2024,9,September,3
2024-06-08,Golf Course Road,Auto-rickshaw,DUI,6399,False,Cloudy,Night,Under Construction,36-50,5,Medium,Valid,True,32,Rajasthan,10,1,2463,Paid,2024,6,June,2
2024-10-12,Udyog Vihar,Auto-rickshaw,DUI,7704,False,Foggy,Night,Under Construction,50+,4,High,Learner,False,86,Uttar Pradesh,1,2,4082,Paid,2024,10,October,4
2024-08-21,Sikanderpur,Bus,Wrong-Side Driving,7400,False,Rainy,Morning,Under Construction,50+,4,Medium,Valid,False,117,Delhi,7,1,3905,Unpaid,2024,8,August,3
2024-06-06,Sector 29,Car,Red-Light Jump,4783,False,Foggy,Night,Dry,36-50,1,High,Learner,True,114,Uttar Pradesh,8,1,4969,Paid,2024,6,June,2
2024-01-07,Udyog Vihar,Auto-rickshaw,Red-Light Jump,3304,False,Cloudy,Afternoon,Wet,26-35,0,Low,Expired,True,40,Rajasthan,4,1,4415,Unpaid,2024,1,January,1
2024-07-20,Golf Course Road,Car,Wrong-Side Driving,5495,False,Foggy,Night,Wet,50+,3,Low,Expired,True,119,Punjab,2,3,4488,Disputed,2024,7,July,3
2024-05-17,Cyber City,Truck,Wrong-Side Driving,4463,False,Clear,Afternoon,Dry,36-50,1,Low,Expired,False,120,Uttar Pradesh,6,3,4228,Disputed,2024,5,May,2
2024-11-10,MG Road,Car,No Seatbelt,1000,False,Stormy,Morning,Dry,18-25,4,Low,Valid,True,90,Rajasthan,3,1,2886,Disputed,2024,11,November,4
2024-02-09,Manesar Toll,Truck,Speeding,3640,True,Cloudy,Night,Slippery,26-35,0,Medium,Expired,False,70,Haryana,8,1,3006,Disputed,2024,2,February,1
2024-07-16,Huda City Center,Bus,Red-Light Jump,1583,True,Cloudy,Night,Wet,50+,22,High,Suspended,False,39,Rajasthan,7,3,908,Paid,2024,7,July,3
2024-10-03,MG Road,Auto-rickshaw,Wrong-Side Driving,4358,False,Stormy,Morning,Slippery,36-50,3,Low,Expired,True,89,Delhi,2,2,1719,Disputed,2024,10,October,4
2024-11-25,Sector 56,Truck,Red-Light Jump,3624,True,Rainy,Morning,Under Construction,18-25,5,Low,Expired,True,57,Uttar Pradesh,8,1,3802,Unpaid,2024,11,November,4
2024-10-09,Rajiv Chowk,Car,Speeding,3516,True,Clear,Night,Under Construction,26-35,2,Medium,Suspended,True,10,Haryana,6,3,1623,Paid,2024,10,October,4
2024-09-14,IFFCO Chowk,Car,No Seatbelt,1000,False,Clear,Morning,Wet,26-35,1,High,Valid,False,120,Haryana,1,3,1797,Unpaid,2024,9,September,3
2024-04-01,Manesar Toll,Car,Red-Light Jump,2850,False,Clear,Night,Slippery,18-25,1,Low,Suspended,True,1,Rajasthan,8,1,4305,Paid,2024,4,April,2
2024-11-27,Sector 29,Bus,Red-Light Jump,2202,False,Clear,Morning,Wet,36-50,5,Low,Valid,True,26,Uttar Pradesh,6,2,2456,Paid,2024,11,November,4
2024-05-17,Sohna Road near Iris Tech Park,Bus,Wrong-Side Driving,3827,False,Foggy,Evening,Dry,50+,3,High,Expired,True,104,Punjab,3,3,4904,Paid,2024,5,May,2
2024-09-18,Golf Course Road,Auto-rickshaw,Wrong-Side Driving,2234,False,Cloudy,Evening,Wet,18-25,5,Medium,Suspended,True,110,Delhi,1,2,3984,Disputed,2024,9,September,3
2024-12-04,Sector 29,Bike,No Helmet,1000,True,Cloudy,Afternoon,Under Construction,18-25,1,Low,Valid,True,111,Haryana,6,2,2377,Paid,2024,12,December,4
2024-11-11,Rajiv Chowk,Car,Wrong-Side Driving,6843,True,Clear,Night,Under Construction,36-50,4,High,Expired,True,57,Uttar Pradesh,10,2,2865,Paid,2024,11,November,4
2024-11-24,Sohna Road near Iris Tech Park,Bike,No Helmet,1000,False,Rainy,Afternoon,Dry,18-25,2,Medium,Learner,False,52,Rajasthan,6,1,1152,Disputed,2024,11,November,4
2024-02-15,Udyog Vihar,Bus,No Seatbelt,1000,True,Rainy,Evening,Under Construction,26-35,5,Low,Suspended,True,116,Delhi,3,1,3130,Unpaid,2024,2,February,1
2024-08-27,Golf Course Road,Auto-rickshaw,DUI,8878,False,Rainy,Morning,Dry,50+,1,Low,Suspended,False,36,Punjab,3,3,3456,Disputed,2024,8,August,3
2024-03-23,NH-8,Car,Wrong-Side Driving,7714,True,Cloudy,Night,Wet,50+,3,High,Valid,False,116,Rajasthan,10,1,850,Paid,2024,3,March,1
2024-05-27,Huda City Center,Bus,DUI,6433,True,Stormy,Morning,Dry,26-35,3,High,Learner,False,37,Uttar Pradesh,10,3,1365,Unpaid,2024,5,May,2
2024-01-12,IFFCO Chowk,Car,No Seatbelt,1000,False,Clear,Afternoon,Dry,50+,1,Medium,Suspended,False,15,Uttar Pradesh,6,3,3367,Disputed,2024,1,January,1
2024-12-21,MG Road,Bus,Wrong-Side Driving,5038,False,Rainy,Morning,Dry,50+,2,High,Expired,True,15,Punjab,1,1,1858,Disputed,2024,12,December,4
2024-06-08,Udyog Vihar,Truck,Speeding,3306,True,Stormy,Morning,Wet,18-25,1,Medium,Valid,False,115,Haryana,7,1,3706,Unpaid,2024,6,June,2
2024-05-10,Sheetala Mata Road,Bike,Speeding,2864,False,Cloudy,Night,Wet,36-50,2,Medium,Expired,True,17,Haryana,10,3,2895,Disputed,2024,5,May,2
2024-12-07,Sector 29,Truck,No Seatbelt,1000,False,Clear,Morning,Dry,50+,2,High,Expired,True,33,Delhi,3,1,1477,Paid,2024,12,December,4
2024-09-26,Udyog Vihar,Bus,Speeding,1488,False,Stormy,Afternoon,Under Construction,26-35,4,Low,Learner,True,21,Rajasthan,4,1,2749,Paid,2024,9,September,3
2024-11-06,Sector 56,Truck,Wrong-Side Driving,4134,True,Clear,Evening,Under Construction,50+,0,Low,Learner,True,57,Rajasthan,3,3,3923,Disputed,2024,11,November,4
2024-03-14,Golf Course Road,Bike,DUI,7190,False,Rainy,Afternoon,Under Construction,18-25,4,Low,Learner,False,23,Rajasthan,1,2,4779,Disputed,2024,3,March,1
2024-08-04,Signature Tower Chowk,Car,Wrong-Side Driving,5524,False,Rainy,Morning,Slippery,50+,0,Low,Learner,True,114,Delhi,3,1,4571,Unpaid,2024,8,August,3
2024-09-03,Sector 56,Auto-rickshaw,DUI,5501,False,Stormy,Night,Under Construction,50+,0,High,Learner,True,98,Delhi,4,2,3634,Disputed,2024,9,September,3
2024-03-13,Signature Tower Chowk,Auto-rickshaw,No Seatbelt,1000,False,Foggy,Morning,Dry,36-50,5,Medium,Learner,True,19,Punjab,2,1,1062,Paid,2024,3,March,1
2024-05-24,NH-8,Bike,DUI,6280,False,Rainy,Night,Slippery,50+,2,High,Expired,True,43,Uttar Pradesh,1,1,3428,Disputed,2024,5,May,2
2024-05-26,NH-8,Bus,Wrong-Side Driving,7216,True,Clear,Night,Dry,36-50,5,Medium,Learner,True,16,Rajasthan,8,1,754,Paid,2024,5,May,2
2024-01-18,Sikanderpur,Car,Wrong-Side Driving,4114,False,Rainy,Afternoon,Dry,18-25,3,High,Expired,False,67,Delhi,8,3,2646,Unpaid,2024,1,January,1
2024-12-21,Huda City Center,Bike,DUI,5828,False,Rainy,Morning,Under Construction,26-35,1,Medium,Expired,True,46,Rajasthan,9,1,4176,Unpaid,2024,12,December,4
2024-12-21,NH-8,Auto-rickshaw,DUI,7858,True,Clear,Afternoon,Wet,26-35,0,Low,Expired,False,34,Haryana,2,1,3615,Disputed,2024,12,December,4
2024-06-24,NH-8,Bike,No Helmet,1000,False,Stormy,Night,Wet,36-50,2,Low,Learner,True,54,Rajasthan,7,3,2655,Paid,2024,6,June,2
2024-08-08,NH-8,Bus,Red-Light Jump,3239,False,Cloudy,Afternoon,Dry,50+,4,Medium,Valid,True,77,Delhi,8,3,2818,Unpaid,2024,8,August,3
2024-04-24,IFFCO Chowk,Truck,Wrong-Side Driving,7005,True,Foggy,Night,Under Construction,50+,2,Low,Suspended,False,98,Punjab,1,3,2838,Paid,2024,4,April,2
2024-12-17,NH-8,Bus,Wrong-Side Driving,2658,False,Clear,Evening,Slippery,36-50,2,Low,Learner,True,11,Rajasthan,4,3,549,Paid,2024,12,December,4
2024-12-23,Manesar Toll,Bus,DUI,7370,True,Clear,Afternoon,Dry,18-25,2,High,Valid,False,9,Haryana,2,2,3012,Paid,2024,12,December,4
2024-01-24,Huda City Center,Bus,Speeding,3903,False,Rainy,Night,Under Construction,26-35,4,High,Learner,False,109,Haryana,3,3,3570,Unpaid,2024,1,January,1
2024-10-15,NH-8,Bus,Wrong-Side Driving,4136,False,Clear,Night,Slippery,18-25,0,High,Suspended,False,68,Delhi,8,3,3531,Disputed,2024,10,October,4
2024-12-02,Rajiv Chowk,Auto-rickshaw,Speeding,3365,True,Rainy,Afternoon,Slippery,18-25,4,Medium,Valid,True,66,Rajasthan,4,2,2088,Paid,2024,12,December,4
2024-08-18,Sheetala Mata Road,Bike,Wrong-Side Driving,5427,False,Foggy,Afternoon,Wet,50+,0,High,Expired,False,73,Haryana,3,3,2836,Paid,2024,8,August,3
2024-04-28,Signature Tower Chowk,Car,Red-Light Jump,2503,True,Clear,Night,Under Construction,18-25,3,Low,Learner,True,40,Punjab,1,1,3223,Disputed,2024,4,April,2
2024-06-07,Golf Course Road,Car,No Seatbelt,1000,False,Rainy,Evening,Under Construction,18-25,3,Low,Expired,True,34,Punjab,6,2,698,Unpaid,2024,6,June,2
2024-12-22,Sector 29,Car,Speeding,4339,False,Foggy,Evening,Dry,18-25,4,Medium,Suspended,True,37,Haryana,1,1,2038,Disputed,2024,12,December,4
2024-06-01,Manesar Toll,Bus,DUI,8121,False,Clear,Night,Dry,36-50,2,Medium,Suspended,True,28,Punjab,8,2,2668,Unpaid,2024,6,June,2
2024-11-07,Rajiv Chowk,Bike,Red-Light Jump,4733,False,Stormy,Afternoon,Slippery,36-50,3,High,Suspended,False,68,Rajasthan,10,1,4449,Disputed,2024,11,November,4
2024-01-14,Sheetala Mata Road,Bus,Speeding,1511,True,Cloudy,Night,Dry,26-35,2,Medium,Valid,True,54,Uttar Pradesh,1,1,667,Disputed,2024,1,January,1
2024-05-01,Sector 56,Auto-rickshaw,DUI,7385,True,Rainy,Night,Slippery,50+,0,High,Valid,False,51,Rajasthan,4,2,2202,Paid,2024,5,May,2
2024-04-01,Sector 29,Truck,DUI,6924,True,Rainy,Afternoon,Wet,50+,5,High,Suspended,True,83,Delhi,2,2,1213,Paid,2024,4,April,2
2024-09-07,Manesar Toll,Bus,Red-Light Jump,2201,False,Stormy,Night,Wet,26-35,4,Low,Expired,False,42,Rajasthan,10,1,1154,Paid,2024,9,September,3
2024-07-28,Sector 29,Bike,Speeding,4901,False,Cloudy,Night,Dry,50+,3,Medium,Learner,False,115,Uttar Pradesh,5,3,1724,Unpaid,2024,7,July,3
2024-11-01,Sikanderpur,Truck,No Seatbelt,1000,True,Cloudy,Evening,Dry,26-35,2,Medium,Learner,False,112,Punjab,9,1,1107,Paid,2024,11,November,4
2024-11-24,Signature Tower Chowk,Bike,DUI,8096,False,Clear,Morning,Under Construction,36-50,2,High,Suspended,True,77,Delhi,8,3,879,Paid,2024,11,November,4
2024-08-15,Manesar Toll,Car,Speeding,2864,False,Clear,Afternoon,Under Construction,18-25,0,Medium,Valid,False,75,Haryana,9,1,2872,Disputed,2024,8,August,3
2024-06-07,Huda City Center,Truck,No Seatbelt,1000,True,Rainy,Morning,Dry,18-25,5,High,Suspended,False,89,Punjab,3,2,4222,Unpaid,2024,6,June,2
2024-08-06,Huda City Center,Auto-rickshaw,Speeding,3778,True,Foggy,Evening,Dry,50+,0,Medium,Expired,False,12,Haryana,5,3,4671,Unpaid,2024,8,August,3
2024-12-07,Sheetala Mata Road,Car,Speeding,1295,False,Rainy,Morning,Slippery,36-50,2,Medium,Learner,False,51,Uttar Pradesh,6,2,3416,Paid,2024,12,December,4
2024-01-24,Golf Course Road,Car,No Seatbelt,1000,False,Foggy,Morning,Dry,36-50,2,Medium,Learner,False,92,Rajasthan,4,1,2169,Unpaid,2024,1,January,1
2024-02-26,Rajiv Chowk,Truck,No Seatbelt,1000,True,Stormy,Evening,Dry,36-50,2,High,Suspended,True,106,Punjab,2,1,2223,Paid,2024,2,February,1
2024-10-04,Sikanderpur,Auto-rickshaw,Speeding,2014,False,Clear,Afternoon,Slippery,50+,1,High,Learner,False,90,Uttar Pradesh,6,2,3989,Unpaid,2024,10,October,4
2024-09-17,Sector 56,Truck,Wrong-Side Driving,6029,False,Foggy,Morning,Wet,18-25,5,High,Learner,True,3,Haryana,8,3,4799,Unpaid,2024,9,September,3
2024-07-21,Huda City Center,Bus,Red-Light Jump,3892,True,Foggy,Morning,Wet,36-50,4,Low,Expired,False,22,Punjab,10,2,2373,Disputed,2024,7,July,3
2024-03-15,Sohna Road near Iris Tech Park,Car,Wrong-Side Driving,6200,False,Rainy,Morning,Wet,18-25,3,High,Valid,True,47,Delhi,5,3,2006,Paid,2024,3,March,1
2024-01-07,Sikanderpur,Auto-rickshaw,Wrong-Side Driving,5937,False,Cloudy,Evening,Dry,26-35,4,High,Valid,True,78,Rajasthan,8,2,3732,Paid,2024,1,January,1
2024-08-18,NH-8,Bike,DUI,7914,False,Cloudy,Evening,Wet,50+,1,Medium,Expired,False,49,Haryana,1,3,3971,Disputed,2024,8,August,3
2024-08-14,Huda City Center,Auto-rickshaw,Speeding,4987,False,Rainy,Evening,Wet,50+,2,Low,Expired,True,78,Delhi,10,2,1716,Paid,2024,8,August,3
2024-07-09,Sikanderpur,Truck,Wrong-Side Driving,2722,False,Cloudy,Evening,Slippery,36-50,2,High,Suspended,False,18,Rajasthan,5,1,2004,Unpaid,2024,7,July,3
2024-05-03,IFFCO Chowk,Car,Speeding,3167,True,Stormy,Afternoon,Dry,36-50,1,Low,Expired,True,22,Punjab,5,1,4700,Unpaid,2024,5,May,2
2024-09-07,Huda City Center,Bike,Speeding,4337,False,Stormy,Morning,Under Construction,26-35,4,Medium,Learner,True,57,Punjab,8,1,4162,Unpaid,2024,9,September,3
2024-09-11,Signature Tower Chowk,Truck,No Seatbelt,1000,False,Stormy,Evening,Under Construction,50+,2,Low,Suspended,False,90,Punjab,2,3,2885,Paid,2024,9,September,3
2024-07-06,Sector 56,Truck,Wrong-Side Driving,4915,False,Rainy,Afternoon,Slippery,36-50,3,Low,Suspended,False,7,Uttar Pradesh,1,2,3719,Disputed,2024,7,July,3
2024-08-02,Signature Tower Chowk,Bike,No Helmet,1000,False,Cloudy,Afternoon,Dry,26-35,1,Medium,Suspended,False,26,Uttar Pradesh,5,2,3343,Disputed,2024,8,August,3
2024-03-27,Huda City Center,Bus,Red-Light Jump,2882,True,Stormy,Night,Under Construction,50+,4,High,Expired,True,68,Uttar Pradesh,3,1,2797,Paid,2024,3,March,1
2024-01-07,MG Road,Auto-rickshaw,Red-Light Jump,1857,False,Foggy,Night,Wet,18-25,3,High,Suspended,False,64,Uttar Pradesh,9,2,2722,Paid,2024,1,January,1
2024-01-12,Sikanderpur,Bike,Wrong-Side Driving,3681,False,Foggy,Night,Dry,18-25,2,Medium,Suspended,False,57,Uttar Pradesh,3,1,3354,Unpaid,2024,1,January,1
2024-12-03,Golf Course Road,Car,No Seatbelt,1000,False,Rainy,Evening,Slippery,18-25,2,High,Suspended,True,88,Uttar Pradesh,1,2,781,Unpaid,2024,12,December,4
2024-09-10,Sheetala Mata Road,Truck,Red-Light Jump,4765,False,Rainy,Morning,Wet,18-25,0,High,Learner,True,97,Delhi,9,2,2067,Unpaid,2024,9,September,3
2024-10-17,Huda City Center,Bike,DUI,6392,False,Foggy,Afternoon,Slippery,36-50,2,Medium,Expired,False,58,Punjab,6,2,4968,Disputed,2024,10,October,4
2024-01-14,Udyog Vihar,Truck,DUI,5836,False,Clear,Afternoon,Wet,36-50,4,Low,Learner,False,63,Punjab,9,1,2817,Paid,2024,1,January,1
2024-07-17,Golf Course Road,Bike,No Helmet,1000,False,Cloudy,Evening,Slippery,36-50,2,High,Learner,True,69,Punjab,7,2,1158,Paid,2024,7,July,3
2024-12-26,Manesar Toll,Bike,DUI,7507,False,Cloudy,Night,Dry,26-35,1,High,Expired,False,15,Uttar Pradesh,2,3,4940,Paid,2024,12,December,4
2024-11-27,Huda City Center,Bike,DUI,8717,False,Cloudy,Night,Wet,50+,4,Medium,Learner,True,3,Rajasthan,3,2,1803,Unpaid,2024,11,November,4
2024-06-21,Cyber City,Car,DUI,9581,False,Stormy,Night,Under Construction,18-25,3,Low,Expired,True,35,Uttar Pradesh,10,2,2343,Unpaid,2024,6,June,2
2024-12-20,Golf Course Road,Car,Wrong-Side Driving,2415,False,Cloudy,Night,Slippery,50+,1,Medium,Learner,True,62,Punjab,1,3,1541,Disputed,2024,12,December,4
2024-02-10,Cyber City,Truck,DUI,9736,True,Cloudy,Afternoon,Wet,26-35,1,Medium,Suspended,False,41,Rajasthan,7,3,2966,Unpaid,2024,2,February,1
2024-10-11,Cyber City,Bike,Wrong-Side Driving,2752,False,Stormy,Evening,Slippery,18-25,2,Low,Suspended,True,9,Rajasthan,7,3,3604,Paid,2024,10,October,4
2024-09-25,Sector 56,Car,DUI,7858,True,Cloudy,Night,Dry,18-25,2,Low,Suspended,False,7,Delhi,2,2,1422,Paid,2024,9,September,3
2024-12-21,Sector 29,Bus,Red-Light Jump,3051,False,Cloudy,Afternoon,Dry,26-35,5,Low,Valid,False,46,Haryana,3,2,3823,Paid,2024,12,December,4
2024-05-08,Signature Tower Chowk,Truck,No Seatbelt,1000,True,Clear,Evening,Dry,36-50,2,Medium,Valid,False,65,Uttar Pradesh,9,1,4677,Unpaid,2024,5,May,2
2024-03-13,Huda City Center,Truck,No Seatbelt,1000,False,Foggy,Night,Dry,36-50,0,Low,Valid,True,9,Punjab,3,1,3908,Unpaid,2024,3,March,1
2024-12-07,MG Road,Truck,Red-Light Jump,4381,False,Rainy,Afternoon,Dry,18-25,2,Medium,Suspended,True,7,Uttar Pradesh,9,2,2920,Paid,2024,12,December,4
2024-02-12,IFFCO Chowk,Car,Red-Light Jump,3432,False,Rainy,Night,Wet,18-25,2,High,Expired,False,78,Haryana,8,2,1523,Paid,2024,2,February,1
2024-12-28,Sikanderpur,Car,Speeding,2353,False,Cloudy,Night,Dry,26-35,2,Medium,Expired,False,24,Haryana,1,3,1803,Paid,2024,12,December,4
2024-05-08,Sikanderpur,Bike,No Helmet,1000,True,Foggy,Evening,Under Construction,26-35,2,Low,Valid,True,101,Punjab,7,1,816,Unpaid,2024,5,May,2
2024-12-09,Golf Course Road,Car,Speeding,2618,False,Foggy,Evening,Slippery,26-35,4,Low,Suspended,True,59,Delhi,1,1,2453,Paid,2024,12,December,4
2024-06-24,Rajiv Chowk,Bus,Red-Light Jump,3391,False,Cloudy,Night,Slippery,26-35,3,High,Learner,True,67,Haryana,6,2,4194,Paid,2024,6,June,2
2024-07-26,Sector 56,Car,No Seatbelt,1000,False,Stormy,Morning,Wet,50+,2,High,Expired,False,93,Rajasthan,9,3,3630,Paid,2024,7,July,3
2024-11-13,Manesar Toll,Truck,Wrong-Side Driving,5996,True,Foggy,Afternoon,Slippery,36-50,5,Low,Suspended,False,36,Haryana,10,1,3192,Disputed,2024,11,November,4
2024-05-21,Sikanderpur,Bike,Speeding,2449,False,Stormy,Evening,Slippery,26-35,3,Low,Learner,False,98,Rajasthan,9,2,3476,Disputed,2024,5,May,2
2024-05-17,IFFCO Chowk,Auto-rickshaw,Red-Light Jump,3475,False,Stormy,Night,Under Construction,50+,5,High,Valid,False,93,Delhi,9,3,2655,Disputed,2024,5,May,2
2024-02-10,Manesar Toll,Truck,Red-Light Jump,4029,False,Cloudy,Night,Wet,50+,2,High,Learner,False,65,Delhi,1,1,2160,Unpaid,2024,2,February,1
2024-08-27,Manesar Toll,Car,DUI,9535,True,Cloudy,Night,Under Construction,26-35,3,Low,Expired,True,2,Uttar Pradesh,10,2,1265,Disputed,2024,8,August,3
2024-03-16,Sohna Road near Iris Tech Park,Car,No Seatbelt,1000,False,Stormy,Afternoon,Dry,18-25,4,Low,Suspended,False,65,Punjab,2,3,1227,Disputed,2024,3,March,1
2024-02-23,Rajiv Chowk,Bus,No Seatbelt,1000,True,Cloudy,Evening,Slippery,26-35,3,Medium,Expired,True,29,Haryana,7,3,1938,Unpaid,2024,2,February,1
2024-02-10,IFFCO Chowk,Car,Red-Light Jump,4124,False,Clear,Afternoon,Under Construction,50+,4,Medium,Suspended,False,79,Uttar Pradesh,2,3,4184,Unpaid,2024,2,February,1
2024-06-21,IFFCO Chowk,Bike,No Helmet,1000,True,Rainy,Morning,Dry,26-35,2,High,Valid,True,2,Delhi,1,3,3373,Unpaid,2024,6,June,2
2024-03-26,Udyog Vihar,Bus,DUI,9931,False,Cloudy,Evening,Under Construction,26-35,5,Medium,Valid,True,1,Uttar Pradesh,6,2,1020,Unpaid,2024,3,March,1
2024-01-02,IFFCO Chowk,Bike,No Helmet,1000,False,Rainy,Afternoon,Wet,50+,2,High,Suspended,True,11,Uttar Pradesh,9,3,3939,Paid,2024,1,January,1
2024-05-24,NH-8,Truck,Speeding,1429,False,Clear,Afternoon,Dry,50+,1,Low,Suspended,False,101,Delhi,4,3,3224,Paid,2024,5,May,2
2024-11-11,Udyog Vihar,Truck,Speeding,4152,False,Clear,Night,Under Construction,36-50,3,Low,Valid,True,70,Uttar Pradesh,2,1,4509,Paid,2024,11,November,4
2024-01-26,Udyog Vihar,Bus,No Seatbelt,1000,False,Rainy,Night,Dry,18-25,2,Medium,Expired,False,57,Rajasthan,8,3,2368,Unpaid,2024,1,January,1
2024-08-09,NH-8,Car,No Seatbelt,1000,True,Stormy,Afternoon,Under Construction,26-35,4,Low,Valid,True,42,Rajasthan,4,1,2616,Unpaid,2024,8,August,3
2024-09-22,Sohna Road near Iris Tech Park,Bus,Red-Light Jump,2131,True,Clear,Afternoon,Slippery,50+,4,High,Learner,True,51,Punjab,6,2,1169,Paid,2024,9,September,3
2024-12-28,Sector 56,Auto-rickshaw,No Seatbelt,1000,False,Rainy,Morning,Slippery,36-50,2,Low,Suspended,True,3,Delhi,3,2,2834,Paid,2024,12,December,4
2024-11-04,NH-8,Auto-rickshaw,Wrong-Side Driving,4996,False,Clear,Afternoon,Dry,50+,0,Low,Learner,False,71,Delhi,1,1,2586,Disputed,2024,11,November,4
2024-04-15,IFFCO Chowk,Bus,Speeding,1899,False,Cloudy,Morning,Slippery,26-35,4,Medium,Learner,False,28,Rajasthan,10,3,768,Disputed,2024,4,April,2
2024-02-15,MG Road,Bus,Speeding,4656,False,Clear,Morning,Dry,36-50,1,Medium,Suspended,True,52,Delhi,10,2,2793,Disputed,2024,2,February,1
2024-06-16,Sohna Road near Iris Tech Park,Auto-rickshaw,No Seatbelt,1000,True,Clear,Afternoon,Under Construction,18-25,5,Medium,Valid,True,88,Haryana,8,3,1430,Disputed,2024,6,June,2
2024-05-03,Sector 29,Auto-rickshaw,Wrong-Side Driving,7813,False,Cloudy,Night,Dry,26-35,0,Low,Valid,False,87,Punjab,10,1,2793,Unpaid,2024,5,May,2
2024-12-20,Manesar Toll,Car,Wrong-Side Driving,3600,False,Clear,Morning,Wet,18-25,5,Low,Expired,False,1,Uttar Pradesh,4,3,4887,Unpaid,2024,12,December,4
2024-12-16,Sector 56,Car,No Seatbelt,1000,True,Stormy,Afternoon,Under Construction,50+,4,High,Learner,True,48,Punjab,4,3,3818,Paid,2024,12,December,4
2024-01-06,Cyber City,Car,Speeding,1462,False,Clear,Evening,Dry,36-50,5,Medium,Suspended,True,42,Punjab,10,3,2175,Unpaid,2024,1,January,1
2024-01-01,NH-8,Auto-rickshaw,Speeding,4050,False,Cloudy,Night,Dry,26-35,2,Low,Expired,True,72,Punjab,2,2,3796,Paid,2024,1,January,1
2024-07-10,Udyog Vihar,Truck,DUI,5562,False,Clear,Evening,Under Construction,26-35,4,Medium,Suspended,False,77,Haryana,2,1,2046,Paid,2024,7,July,3
2024-03-11,Udyog Vihar,Auto-rickshaw,Red-Light Jump,8170,True,Foggy,Evening,Under Construction,36-50,3,High,Valid,True,46,Delhi,2,3,1893,Paid,2024,3,March,1
2024-08-26,Sheetala Mata Road,Bus,DUI,8706,True,Cloudy,Evening,Under Construction,36-50,6,Medium,Valid,False,117,Haryana,6,3,3613,Disputed,2024,8,August,3
2024-02-06,NH-8,Auto-rickshaw,Speeding,4625,False,Clear,Night,Dry,18-25,0,Medium,Suspended,False,2,Uttar Pradesh,7,2,4353,Disputed,2024,2,February,1
2024-07-01,Sector 29,Truck,No Seatbelt,1000,True,Clear,Night,Wet,36-50,2,Low,Learner,False,76,Punjab,1,1,3443,Unpaid,2024,7,July,3
2024-06-22,Sohna Road near Iris Tech Park,Bike,Speeding,1080,True,Clear,Afternoon,Wet,50+,2,Medium,Expired,False,67,Punjab,9,1,4568,Unpaid,2024,6,June,2
2024-08-05,Udyog Vihar,Truck,DUI,5120,False,Stormy,Afternoon,Slippery,50+,1,High,Suspended,True,88,Haryana,8,1,4798,Paid,2024,8,August,3
2024-02-27,Sikanderpur,Truck,No Seatbelt,1000,False,Clear,Night,Dry,18-25,0,High,Suspended,True,114,Punjab,7,1,4217,Unpaid,2024,2,February,1
2024-03-04,Huda City Center,Bus,Wrong-Side Driving,6400,False,Cloudy,Night,Dry,36-50,3,High,Valid,True,3,Punjab,9,2,4011,Disputed,2024,3,March,1
2024-04-01,Sector 56,Car,Speeding,1729,False,Rainy,Night,Dry,36-50,1,Low,Learner,True,48,Delhi,2,3,1318,Unpaid,2024,4,April,2
2024-12-12,Sikanderpur,Car,No Seatbelt,1000,True,Stormy,Afternoon,Slippery,50+,4,Medium,Suspended,True,108,Punjab,7,3,2271,Paid,2024,12,December,4
